,title,compressibility
599,Fast Times at Ridgemont High,0.3455103831529687
600,Fatal Instinct,0.23074277854195324
601,"Fault in Our Stars, The",0.23588885932570602
602,Fear and Loathing in Las Vegas,0.2862843758133079
603,Feast,0.21687512321205615
604,Ferris Bueller's Day Off,0.23981042654028437
605,Field of Dreams,0.22596577555816685
606,"Fifth Element, The",0.3261911312147715
607,Fight Club,0.24007094295004433
608,"Fighter, The",0.23560457287137046
609,Final Destination,0.30629719366752134
610,Final Destination 2,0.30811999116001537
611,Finding Nemo,0.318937391192211
612,Five Easy Pieces,0.3160247414106762
613,Flash Gordon,0.2363752017369088
614,Fletch,0.2913923159321932
615,Flight,0.21847079198944597
616,"Flintstones, The",0.25096048298573
617,Forrest Gump,0.1901964833383047
618,Four Feathers,0.9777777777777777
619,Four Rooms,0.20729947838219207
620,Foxcatcher,0.20614658049854415
621,Fracture,0.2
622,Frances,0.21037787905417835
623,Frankenstein,0.2382697430548704
624,Frankenweenie,0.27156798389567194
625,Freaked,0.23003932667181762
626,Freddy vs. Jason,0.330572737389684
627,"French Connection, The",0.2861061866742582
628,Frequency,1.4615384615384615
629,Friday the 13th,0.23105006954102922
630,Friday the 13th Part VIII: Jason Takes Manhattan,0.34091789628520586
631,Fright Night,0.24647986080452905
632,Fright Night (1985),0.2291988015196528
633,From Dusk Till Dawn,0.3426006178189657
634,From Here to Eternity,0.21805297430334222
635,Frozen,0.22031614873360877
636,Frozen (Disney),0.2209823376330067
637,Frozen River,0.23372887014051166
638,Fruitvale Station,0.20759732728448407
639,"Fugitive, The",0.33022218653291413
640,Full Metal Jacket,
641,Funny People,0.2515334741749836
642,Fury,
643,G.I. Jane,0.2899296581792031
644,G.I. Joe: The Rise of Cobra,0.2798893756577498
645,Game 6,0.19621428720495857
646,"Game, The",0.2671996966153652
647,Gamer,0.2618940052128584
648,Gandhi,0.2235694846504533
649,Gang Related,0.19112627986348124
650,Gangs of New York,0.35197754199333275
651,Garden State,0.23064485573682378
652,Gattaca,0.2711202960542125
653,Get Carter,0.2025224877613524
654,Get Low,0.23504926080513985
655,Get on Up,0.2549425209400115
656,Get Out,0.18176462171647884
657,Get Shorty,15.0
658,"Getaway, The",0.2986898879045482
659,Ghost,0.20710038379397722
660,"Ghost and the Darkness, The",0.31813932948147056
661,Ghost Rider,0.2668093423065699
662,Ghost Ship,0.30088670080256613
663,Ghost World,0.19816865680876075
664,Ghostbusters,0.3687372853290439
665,Ghostbusters 2,0.3310835887778526
666,Ginger Snaps,0.28275240915272
667,"Girl with the Dragon Tattoo, The",0.2579395940133636
668,Gladiator,0.32633781683364843
669,Glengarry Glen Gross,0.19446230426215907
670,Go,0.22245104795881138
671,Godfather,0.3298935465797382
672,Godfather Part II,0.3297891849817223
673,"Godfather Part III, The",0.2610806174957118
674,Gods and Monsters,0.2307853422636363
675,Godzilla,0.264334993268644
676,Gone Baby Gone,0.19571717401828173
677,Gone in 60 Seconds,0.3461414196004253
678,"Good Girl, The",0.18041432011303257
679,Good Will Hunting,0.1916752696859524
680,Goodfellas,
681,Gothika,0.27235381522594176
682,Grabbers,0.17502661406475045
683,"Graduate, The",0.2916383739034411
684,Gran Torino,0.256810366109207
685,Grand Hotel,0.18328819446754993
686,Grand Theft Parsons,0.18839216554166205
687,"Grapes of Wrath, The",0.20734636333576784
688,Gravity,0.2005658687317242
689,"Great Gatsby, The",0.17292179581124545
690,"Green Mile, The",0.22788149492270648
691,Gremlins,0.26611357970427246
692,Gremlins 2,0.2901236111875378
693,"Grifters, The",0.28049176190647873
694,Grosse Point Blank,0.35308689827180884
695,Groundhog Day,0.2597699186818347
696,"Grudge, The",0.21070561838912039
697,Guardians of the Galaxy Vol 2,0.1831308081384962
698,Hackers,0.2361133903662426
699,Hall Pass,0.23258499249459777
700,Halloween,0.195912466431036
701,Halloween: The Curse of Michael Myers,1.3968253968253967
702,Hancock,0.2850977965508892
703,"Hangover, The",0.22477696519508367
704,Hanna,0.2433229734312646
705,Hannah and Her Sisters,0.22467631599569293
706,Hannibal,0.2479066575154427
707,"Happy Birthday, Wanda June",0.22817408394439312
708,Happy Feet,0.27503070901586185
709,Hard Rain,0.20537058221446203
710,Hard to Kill,0.3200039500564735
711,Harold and Kumar Go to White Castle,0.22029624590990654
712,Harry Potter and the Chamber of Secrets,
713,Harry Potter and the Deathly Hallows Part 1,
714,Harry Potter and the Goblet of Fire,
715,Harry Potter and the Half-Blood Prince,
716,Harry Potter and the Prisoner of Azkaban,
717,Harry Potter and the Sorcerer's Stone,
718,"Haunting, The",0.26276657010976545
719,He's Just Not That Into You,0.20008131533249993
720,Heat,0.2741936864084067
721,Heathers,0.2598827589236469
722,Heavenly Creatures,0.3306786171574904
723,Heavy Metal,2.1132075471698113
724,"Hebrew Hammer, The",0.24184020745993087
725,Heist,0.24971667705108644
726,Hellbound: Hellraiser II,0.30008223730216893
727,Hellboy,0.2416409961651414
728,Hellboy 2: The Golden Army,0.2971676812712567
729,Hellraiser,0.2458216039057294
730,Hellraiser 3: Hell on Earth,0.2351358597237182
731,Hellraiser: Deader,0.27843648373340757
732,Hellraiser: Hellseeker,0.27918026463222734
733,"Help, The",0.2306706662222716
734,Henry Fool,0.1998811782517871
735,Henry's Crime,0.2121561858460407
736,Her,0.2147670346233985
737,Hesher,0.18728701967200032
738,High Fidelity,0.20243262030737313
739,Highlander,0.21942127121236474
740,Highlander: Endgame,1.0103806228373702
741,"Hills Have Eyes, The",0.24653340844044633
742,His Girl Friday,0.17543804543003574
743,Hitchcock,0.211992501143859
744,"Hitchhiker's Guide to the Galaxy, The",0.23256878858497895
745,Hollow Man,0.3163962480217193
746,Honeydripper,0.2582101964499127
747,Horrible Bosses,0.18729069969420442
748,"Horse Whisperer, The",0.3226796953937268
749,"Hospital, The",0.2191049777468275
750,Hostage,0.27183254009830915
751,Hot Tub Time Machine,0.24817484785623417
752,Hotel Rwanda,0.19203902074055956
753,House of 1000 Corpses,0.21188374169229243
754,How to Lose Friends & Alienate People,0.2316329627279499
755,How to Train Your Dragon,0.23760010529406406
756,How to Train Your Dragon 2,0.21592918752911697
757,Hudson Hawk,0.2851808755462467
758,"Hudsucker Proxy, The",0.22050116452002133
759,Human Nature,0.19851956670681958
760,"Hunt for Red October, The",0.24630602547764666
761,"Hurt Locker, The",0.17551625232925674
762,"Jacket, The",0.1899564202964915
763,Jackie Brown,0.23194702929552818
764,Jacob's Ladder,0.32485940150170106
765,Jade,15.0
766,Jane Eyre,0.2007230965546576
767,Jason X,0.3350630970633329
768,Jaws,0.2387012364788914
769,Jaws 2,0.20944685205248587
770,Jay and Silent Bob Strike Back,0.20970962753670225
771,Jennifer Eight,0.2565309873407265
772,Jennifer's Body,0.2248007297974482
773,Jerry Maguire,0.2172379606824439
774,Jeux Interdits,0.18502796146380157
775,JFK,0.21339269043635525
776,Jimmy and Judy,0.20160952010745528
777,John Q,1.0158730158730158
778,John Wick,0.17745415318230853
779,Judge Dredd,0.25930474040632057
780,Juno,0.21413124759999191
781,Jurassic Park,0.298981628560711
782,Jurassic Park III,1.1111111111111112
783,Jurassic Park: The Lost World,0.33819139049122277
784,Kafka,0.24398723862390487
785,Kalifornia,0.21860534803214182
786,Kate & Leopold,0.2029788137613049
787,Kids,0.3244186046511628
788,"Kids Are All Right, The",0.23577052868391452
789,Kill Bill Volume 1 & 2,0.29649261576285524
790,Kill Your Darlings,0.27343258544768295
791,Killing Zoe,0.19316600006298618
792,King Kong,0.22652942584550148
793,"King of Comedy, The",0.26331152491192755
794,"King's Speech, The",0.25127994171494844
795,"Kingdom, The",0.2704036970734131
796,Kiss of the Spider Woman,15.0
797,Klute,0.35787978781170376
798,Knocked Up,0.1947327935543731
799,Kramer vs Kramer,0.18675408347169598
800,Kundun,0.22754225075949785
801,Kung Fu Panda,0.2054438567716492
802,L.A. Confidential,0.2417788393753162
803,La La Land,0.26976634411139955
804,Labor of Love,0.2867788424167362
805,Labyrinth,0.3385740985145752
806,"Ladykillers, The",0.22039131617258867
807,Lake Placid,0.23849458256371062
808,Land of the Dead,0.22628613730562144
809,Larry Crowne,0.21958440852913214
810,"Last Boy Scout, The",0.2723985536359984
811,Last Chance Harvey,0.18487441074299887
812,"Last Flight, The",0.23798324961633346
813,"Last of the Mohicans, The",0.34000847901443926
814,"Last Samurai, The",0.23984145714199268
815,"Last Station, The",0.24340289603175536
816,Last Tango in Paris,0.1925050876060952
817,Law Abiding Citizen,0.2579278620137679
818,Le Diable par la Queue,0.18698448954093336
819,Leaving Las Vegas,2.7058823529411766
820,Legally Blonde,0.21906901356385247
821,Legend,0.3578906300799792
822,Legion,0.2448214216314951
823,"LEGO Movie, The",0.20886154281369898
824,Les Miserables,0.22902341338769183
825,Les Tontons Flingueurs,0.20087824250479056
826,Lethal Weapon,
827,Lethal Weapon 4,
828,Leviathan,0.2560813394294823
829,Liar Liar,0.22316452509416174
830,Life,0.21189424683695393
831,Life As A House,1.52
832,"Life of David Gale, The",0.21908970014156406
833,Life of Pi,0.2831047775106443
834,Light Sleeper,0.20459420966474207
835,"Limey, The",0.26210832875238305
836,Limitless,0.2094821775736254
837,Lincoln,0.2292956914286126
838,"Lincoln Lawyer, The",0.24183394281767712
839,"Lion King, The",15.0
840,Little Athens,0.19806559231391527
841,"Little Mermaid, The",0.37770232518158764
842,Little Nicky,0.3464987942448902
843,Living in Oblivion,0.1806348621600049
844,"Lock, Stock and Two Smoking Barrels",0.35646580907244413
845,Logan,0.2039173661262354
846,Logan's Run,0.3430687340893312
847,Lone Star,0.35007955090215587
848,"Long Kiss Goodnight, The",0.24933594816672044
849,Looper,0.24632737022142098
850,Lord of Illusions,0.3360741655214181
851,"Lord of the Rings: Fellowship of the Ring, The",0.27222430053751795
852,Lord of the Rings: Return of the King,0.2819522859234449
853,Lord of the Rings: The Two Towers,0.19424226155376206
854,Lord of War,0.2642423800761537
855,"Losers, The",0.22123298582225606
856,Lost Highway,0.3148001229352946
857,Lost Horizon,0.14261489550596929
858,Lost in Space,0.27817326085615074
859,Lost in Translation,0.21384819653611695
860,Love and Basketball,0.32262640904254497
861,Zero Dark Thirty,0.2395135007557611
862,Zerophilia,0.19862286321126374
863,Zootopia,0.26940521232345543
864,"X-Files: Fight the Future, The",0.2684063875515433
865,X-Men,1.6363636363636365
866,X-Men Origins: Wolverine,0.2798444912080465
867,xXx,0.2363793994422355
868,Cable Guy,0.3381264409659022
869,Candle to Water,0.2789220390943803
870,Capote,0.20944721028463104
871,Carrie,0.2573762743906556
872,Cars 2,0.2019173093017158
873,Casablanca,
874,Case 39,0.22080998513339106
875,Casino,0.2324812486013153
876,Cast Away,0.2947623773293638
877,Catch Me If You Can,0.24317312085305076
878,Catwoman,15.0
879,Cecil B. Demented,0.24679154420187072
880,Cedar Rapids,0.21916922330732425
881,Celeste & Jesse Forever,0.19614212294480166
882,"Cell, The",0.35363159851572123
883,Cellular,0.26076192379024726
884,"Change-Up, The",0.24335233890092003
885,Changeling,0.2103405915791502
886,Chaos,0.2563506099665939
887,Charade,0.19608234186958173
888,Charlie's Angels,0.285893686467284
889,Chasing Amy,0.3318659356685662
890,Chasing Sleep,0.31005153397871216
891,Cherry Falls,0.2857449964529097
892,Chinatown,0.20012125480572004
893,Christ Complex,0.2532396835949167
894,Chronicle,0.2660911514535991
895,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe",0.1950058993056227
896,"Cider House Rules, The",0.20521850135909936
897,"Cincinnati Kid, The",0.20100410142113667
898,Cinema Paradiso,0.3295723012222106
899,Cirque du Freak: The Vampire's Assistant,0.24547916832629652
900,Citizen Kane,0.20894994001343026
901,City of Joy,0.300962640598645
902,Clash of the Titans,0.2277975424812364
903,Clerks,0.32058754169052994
904,Cliffhanger,0.24640783576917746
905,"Clockwork Orange, A",15.0
906,Clueless,6.181818181818182
907,Cobb,0.22295435267735253
908,Coco,0.2119507493804335
909,Code of Silence,0.23277994481971268
910,Cold Mountain,0.2288738148301387
911,Collateral,15.0
912,Collateral Damage,0.24677909450015192
913,Colombiana,0.20199228160802352
914,Color of Night,0.21076736357599213
915,Commando,0.2373722704829298
916,Conan the Barbarian,0.22242435684006384
917,Confessions of a Dangerous Mind,0.26879034149425407
918,Confidence,0.2447395795534267
919,Constantine,0.28361373058888645
920,Contact,
921,"Cooler, The",0.23052307206068268
922,Copycat,1.5280898876404494
923,Coraline,0.23434660987585462
924,Coriolanus,0.24969630151389868
925,Courage Under Fire,15.0
926,Cowboys & Aliens,0.28413587676535024
927,Cradle 2 the Grave,0.29189273530642496
928,Crank,0.1967043860469466
929,Crash,0.255793782018269
930,"Crazy, Stupid, Love",0.1915782706525233
931,Crazylove,0.19209077201196298
932,Creation,0.27385421318816616
933,Crime Spree,0.18915289333703456
934,"Croods, The",0.2044682173055623
935,"Crouching Tiger, Hidden Dragon",0.3639594061493059
936,Croupier,0.20468957680171268
937,"Crow Salvation, The",2.1132075471698113
938,"Crow, The",0.36615009945620525
939,"Crow: City of Angels, The",0.23962492655611112
940,Cruel Intentions,0.21070765192220928
941,Crying Game,0.23440338727945817
942,Cube,1.0497737556561086
943,"Curious Case of Benjamin Button, The",0.21430720645527593
944,Custody,0.177603762188282
945,V for Vendetta,0.20764659549369316
946,Valentine's Day,
947,Valkyrie,0.2616941948648509
948,Vanilla Sky,0.2738757320172369
949,"Verdict, The",0.1937480656143609
950,Vertigo,15.0
951,Very Bad Things,0.19660808347072142
952,"Village, The",15.0
953,Virtuosity,0.3326150367580465
954,"Visitor, The",0.17537932113248866
955,Babel,0.18532263365468887
956,Bachelor Party,0.2119414168343832
957,"Bachelor Party, The",0.3151304794960792
958,Back to the Future,15.0
959,Back to the Future II & III,15.0
960,"Back-up Plan, The",0.25052171861673495
961,Backdraft,0.21673436929094933
962,Bad Boys,0.24735209515340523
963,Bad Country,0.24496994275022715
964,Bad Day at Black Rock,0.21424612820031683
965,Bad Dreams,0.24440826571763333
966,Bad Lieutenant,0.24420273217770636
967,Bad Santa,0.22224218792115147
968,Bad Teacher,0.2359093253532563
969,Badlands,0.3575655223091699
970,Bamboozled,0.3275467455462905
971,Barry Lyndon,0.33891436270772185
972,Barton Fink,0.3333333333333333
973,Basic,0.2617386089110853
974,Basic Instinct,0.18676923812026663
975,Basquiat,0.28896261020206343
976,Batman,0.29737263411105963
977,Batman 2,0.29376451387940267
978,Batman and Robin,
979,Batman Begins,
980,Batman Forever,
981,Batman Returns,
982,"Battle of Algiers, The",0.32496798089238116
983,"Battle of Shaker Heights, The",0.2035776460199319
984,Battle: Los Angeles,0.2572849875916589
985,"Beach, The",1.5
986,Bean,0.27759573531569426
987,Beasts of No Nation,0.19707308091341405
988,Beasts of the Southern Wild,0.22040395105410585
989,Beauty and the Beast,0.223197982444136
990,Beavis and Butt-head Do America,0.32521530424961176
991,Beginners,0.22106621455065184
992,Being Human,0.23387836077391816
993,Being John Malkovich,0.30856474714995613
994,Being There,0.3176926886686263
995,"Believer, The",0.2305016605488551
996,Belle,0.25686924688967294
997,Beloved,0.25611705069475965
998,Benny & Joon,15.0
999,"Best Exotic Marigold Hotel, The",0.2268393214102496
1000,Big,0.3592726940889284
1001,"Big Blue, The",0.32508073196986004
1002,Big Eyes,0.2669910176027956
1003,Big Fish,0.22610489565976355
1004,"Big Lebowski, The",0.3441242878717646
1005,"Big Sick, The",0.22717668329448668
1006,"Big White, The",0.24846424584082227
1007,Birdman,0.23456659990864692
1008,"Birds, The",0.2970774542862487
1009,Birthday Girl,0.21453360719597706
1010,"Black Dahlia, The",0.26877578061400015
1011,Black Panther,0.2362995673312815
1012,Black Rain,0.338791352072531
1013,Black Snake Moan,0.20579554925653176
1014,Black Swan,0.19570345734395544
1015,BlacKkKlansman,0.17759249474864366
1016,Blade,0.35538431398158427
1017,Blade II,1.5913978494623655
1018,Blade Runner,0.2529423380726698
1019,Blade: Trinity,0.2671738541192901
1020,"Blast from the Past, The",1.9333333333333333
1021,"Blind Side, The",0.2258238063214526
1022,"Bling Ring, The",0.21703561411799363
1023,Blood and Wine,0.2287552613524689
1024,Blood Simple,0.21341366060309316
1025,Blow,0.3139174181846971
1026,Blue Valentine,0.19758632368932386
1027,Blue Velvet,0.2996179834154842
1028,"Blues Brothers, The",15.0
1029,"Bodies, Rest & Motion",0.18192146103060963
1030,Body Heat,0.2706258709369777
1031,Body of Evidence,0.20788898393688812
1032,Bodyguard,0.2675786692723884
1033,Bones,1.1324200913242009
1034,Bonfire of the Vanities,0.20486004513911146
1035,Bonnie and Clyde,0.27573071309053365
1036,Boogie Nights,0.21414271414271413
1037,"Book of Eli, The",0.23157536524435987
1038,Boondock Saints 2: All Saints Day,0.22153459796403427
1039,"Boondock Saints, The",0.21853384339136545
1040,Bottle Rocket,1.4608695652173913
1041,Bound,0.18858466638707488
1042,"Bounty Hunter, The",0.21227256830797098
1043,"Bourne Identity, The",0.2174148390107326
1044,"Bourne Supremacy, The",15.0
1045,"Bourne Ultimatum, The",0.24503372247352312
1046,"Box, The",0.2234087215935751
1047,"Boxtrolls, The",0.18603939988868706
1048,Boyhood,0.23308092056421678
1049,Braveheart,0.23556201664913504
1050,Brazil,3.111111111111111
1051,Break,0.27977154547779387
1052,Breakdown,0.27948281415359133
1053,"Breakfast Club, The",0.21325657334757106
1054,Breaking Away,0.23350823822454522
1055,Brick,0.20788165565229708
1056,Bridesmaids,0.22949990847200552
1057,Bringing Out the Dead,0.2504874719703617
1058,Broadcast News,1.0823529411764705
1059,Broken Arrow,0.2640399722263822
1060,Broken Embraces,0.2572112702102085
1061,"Brothers Bloom, The",0.2397191753903319
1062,Bruce Almighty,0.285366478728857
1063,Buffy the Vampire Slayer,2.933333333333333
1064,Bull Durham,0.20729745482805517
1065,Buried,0.2244097164290702
1066,Burlesque,0.2450915315089653
1067,Burn After Reading,0.2506195149928039
1068,Burning Annie,0.19850502320918778
1069,"Butterfly Effect, The",0.22068615208787487
1070,Napoleon Dynamite,15.0
1071,Nashville,0.3269416098496789
1072,Natural Born Killers,0.2364517231890463
1073,Never Been Kissed,1.0193050193050193
1074,"Neverending Story, The",0.7557603686635944
1075,New York Minute,0.26487287812824106
1076,Newsies,0.22637032172852128
1077,Next,0.21409818650883983
1078,Next Friday,0.22663458816869517
1079,"Next Three Days, The",0.21903792777133263
1080,Ni vu ni connu,0.17989524363790277
1081,Nick of Time,0.2100705806542555
1082,Night Time (The Poltergeist Treatment),0.3142578420192083
1083,Nightbreed,0.26563153735298217
1084,"Nightmare Before Christmas, The",0.38298432767022256
1085,"Nightmare Before Christmas, The",0.38298432767022256
1086,"Nightmare on Elm Street, A",0.2557115611821814
1087,Nightmare on Elm Street: The Final Chapter,0.2592917465627677
1088,Nine,0.2735450193420378
1089,"Nines, The",0.2394465587850349
1090,Ninja Assassin,0.2305359740953202
1091,Ninotchka,0.18714209197337212
1092,"Ninth Gate, The",1.1977401129943503
1093,No Country for Old Men,0.23657716405858725
1094,No Strings Attached,0.23478305309960648
1095,Notting Hill,0.31168509728004806
1096,Nurse Betty,1.3846153846153846
1097,Machete,0.1997144315295116
1098,Machine Gun Preacher,0.20943484677489366
1099,Mad Max 2: The Road Warrior,0.25672155290303017
1100,Made,0.2006355473412265
1101,Magnolia,0.21096584262151774
1102,"Majestic, The (The Bijou)",0.28332128572117005
1103,Major League,0.2161518554667725
1104,Malcolm X,0.33808128695466894
1105,Malibu's Most Wanted,0.21899515290728233
1106,Man in the Iron Mask,0.289054333002563
1107,Man On Fire,0.2768415390613049
1108,Man on the Moon,0.35672473103012076
1109,Man Trouble,0.22546131887602505
1110,"Man Who Knew Too Much, The",0.2602208761029197
1111,"Man Who Wasn't There, The",0.21519383231481803
1112,"Manchurian Candidate, The",0.2767017062317663
1113,Manhattan Murder Mystery,0.17044091710758377
1114,Manhunter,0.3034590709217667
1115,Margaret,0.20961527268494268
1116,Margin Call,0.19916105461472006
1117,Margot at the Wedding,0.2446222392564557
1118,"Mariachi, El",0.2750778096714947
1119,Marley & Me,0.2287755991285403
1120,Martha Marcy May Marlene,0.17428866560240397
1121,"Martian, The",0.20111429001656378
1122,Marty,0.20524780212602273
1123,Mary Poppins,2.076923076923077
1124,"Mask, The",0.26754174488224364
1125,Master and Commander,0.31041303870018766
1126,"Master, The",0.23227808285915647
1127,Matchstick Men,
1128,"Matrix Reloaded, The",0.2954139830837278
1129,"Matrix, The",0.3305180767279072
1130,Max Payne,0.2244845510391882
1131,Mean Streets,0.20599079631479217
1132,"Mechanic, The",0.259541606032544
1133,Meet Joe Black,0.3120963742340776
1134,Meet John Doe,0.14483902570720902
1135,Megamind,0.23149650902976654
1136,Memento,0.2948189504872666
1137,Men in Black,0.35558980569163867
1138,Men in Black 3,0.2596068470210064
1139,"Men Who Stare at Goats, The",0.19656572968190775
1140,Metro,0.21216807120607886
1141,Miami Vice,0.2827889810347511
1142,Midnight Cowboy,0.3600892283262127
1143,Midnight Express,0.23766257422856935
1144,Midnight in Paris,0.2136452822690808
1145,Mighty Joe Young,0.24098940476282613
1146,Mighty Morphin Power Rangers: The Movie,0.274103030018573
1147,Milk,0.2821541943854032
1148,Miller's Crossing,0.26580192543052356
1149,Mimic,0.2877809900289103
1150,Mini's First Time,0.19995165649743998
1151,Minority Report,2.0350877192982457
1152,"Miracle Worker, The",0.35395639109330457
1153,Mirrors,0.22940130881497245
1154,Misery,0.19765381116895206
1155,Mission Impossible,0.2626732796312406
1156,Mission Impossible II,0.26208698898637295
1157,Mission to Mars,0.23325040562466198
1158,Moneyball,0.19849730419849732
1159,Monkeybone,0.3247801627614834
1160,Monster's Ball,15.0
1161,Monte Carlo,0.21620412373696574
1162,Moon,0.25365228632551967
1163,Moonrise Kingdom,0.21302489477633854
1164,Moonstruck,0.2051750293657474
1165,Mr Blandings Builds His Dream House,0.1932331737003164
1166,Mr Brooks,0.2525186232005557
1167,Mr Deeds Goes to Town,0.13001522474761187
1168,Mr. Holland's Opus,15.0
1169,Mrs. Brown,0.3332163115980858
1170,Mud,0.23664555867554904
1171,Mulan,0.3373267067747842
1172,Mulholland Drive,0.32078457664512405
1173,Mumford,0.21500239240566435
1174,"Mummy, The",0.22504417997278828
1175,Music of the Heart,0.20771223265247998
1176,Mute Witness,0.26002347024308464
1177,My Best Friend's Wedding,0.3335661717453381
1178,My Girl,0.22275550732803295
1179,My Mother Dreams the Satan's Disciples in New York,0.25462300076161465
1180,My Week with Marilyn,0.23284249479608357
1181,Mystery Men,2.5555555555555554
1182,10 Things I Hate About You,0.20383233761160183
1183,12,1.736842105263158
1184,12 and Holding,0.1931640429993011
1185,12 Monkeys,0.34550999590946985
1186,12 Years a Slave,0.24679189686924494
1187,127 Hours,0.24380920920684732
1188,1492: Conquest of Paradise,0.3375476344426254
1189,15 Minutes,0.33849494916258105
1190,17 Again,0.21168463187562778
1191,187,0.21618524707567438
1192,2001: A Space Odyssey,0.32125973540114955
1193,2012,0.19955753138805335
1194,25th Hour,15.0
1195,28 Days Later,0.20062916033425876
1196,30 Minutes or Less,0.21383642520550705
1197,42,0.2415209076540072
1198,44 Inch Chest,0.24081741178258062
1199,48 Hrs.,1.5841584158415842
1200,50-50,0.19572093640271784
1201,500 Days of Summer,0.19710983752293404
1202,8 Mile,15.0
1203,8MM,0.2510798696795838
1204,9,0.21665985522418976
